id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes,annotation_status,annotator,annotated_at
giftcards_1018,5.0,"I like to switch up on gift cards, buying some as a ""print at home"" and others being delivered physically to my mailbox. The cards that come in the gift card tin or envelope always look a bit classier than the print at home. And gifting via email is so impersonal. Holding a card on a special occasion is so much more satisfying.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10180,5.0,Good purchase experience,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10181,5.0,Satisfied,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10182,5.0,Satisfied,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10183,5.0,Satisfied,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10184,5.0,Satisfied,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10185,5.0,Satisfied,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10186,5.0,Satisfied,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10187,1.0,"Purchased 2 of these as gifts. The PIN on the rear was not properly activated by Amazon, according to Spotify. This caused the redemption process to fail at Spotify's portal. The only resolution from Amazon was to void the order and refund the cost. In the future, I will purchase giftcards at a local store versus here.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10188,4.0,Card arrived with no name for the sender.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10189,5.0,Excellent,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1019,5.0,This is the cutest gift box for a graduate and it hit the mark when trying to fancy up an Amazon gift card for a recent graduate. Came well protected and was a hit.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10190,5.0,exccelent,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10191,5.0,exselante,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10192,1.0,It is Impossible to &#34;Reload Your Balance!&#34; on &#34;Amazon.com Gift Card Balance Reload.&#34;<br />It keeps saying &#34;Credit card number does not match&#34; I have triple checked my credit card number and it still gets rejected. So much for &#34;reload Your Balance&#34;! Why reload if you cannot do it without a hassle. Amazon.com Gift Card Reload is unusable. Unacceptable. hollidayp1 160705,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10193,5.0,good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10194,1.0,Needed to buy something and pay with 2 cards which Amazon doesn't give me the option so I emptied one onto a gift card so I could use gift card and the other card. After that process ended up not buying the item and got stuck with the card and now I'm stuck with an Amazon gift card which I'll use but I need the cash not a gift card even though I'll easily spend it here just a heads up,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10195,5.0,Nice,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10196,1.0,Bad news with the latest upgrade the 2% on $100 reloads is gone! This should've been called a downgrade as all it did was take away the ease of using the app. Change is not good in this case.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10197,5.0,Great option for easy access to giftacrds,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10198,1.0,"This is awful.  It was so easy before and now the advantages have gone away.  AWFUL, AWFUL, AWFUL.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10199,5.0,"First of all .. Amazon is hands down the best on-line shopping site available.  It isn't just that their inventory is massive (electronic books to food items to toys to clothes to outdoor items .. etc.) but their customer service rocks!  Any time I have had a problem (which is rare) this company has done more than expected to make it right.  This gift card was a Christmas gift from my parents to my son.  When he received it he went on-line, picked out what he wanted, showed me, redeemed the gift card and he had his items about a week later.  Easy peasy.  It was the perfect gift.<br /><br />Teri",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_102,5.0,good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1020,5.0,"Each year we get a family member an Amazon or Kindle card. As she has grown up, it went from Kindle branded to Amazon branded - now she wants her own Amazon Prime account at 17 ; /  Anyway, I rate this 5 stars because she can use it for anything she wants through Amazon, but Amazon will need to update its stock of tins or next year a star knocked off for not updating or refreshing its designs. I want to give the Amazon tin instead of email or print because it eludes to a personal touch (even if all done from my laptop). We've given every available tin and next year will hope for a new design. (Yes, carbon footprint exists with giving physical cards, but darn it we're old fashioned when it comes to Christmas!). Always a winner!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10200,5.0,I received two Amazon gift cards for Christmas.  One from my son and daughter-in-law and another one from my friend.  This is the greatest way to shop. It's very easy to register the gift cards and once it's set up all you have to do is shop!!!!!!!  The gift card is automatically charged.  It's the perfect give to give someone.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10201,5.0,Awesome and amazing delivery time.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10202,5.0,Just what the nieces and nephew wanted for XMAS - thanks Amazon!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10203,5.0,"Why go to a store and buy something when you can order a physical gift card? This is the best gift for the lazy shopper. Stock up and have them available year-round for those last-minute, pop-up special events! You'll never be caught off guard again. You're welcome.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10204,5.0,"I love getting Amazon.com Gift Cards.  There is such a great selection of products to choose from.  I always find what I am looking for.<br />Most items come with free shipping, plus delivery is always within a few days.  I hope I continue to receive lots of Gift Cards for Amazon.com.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10205,5.0,Always a smart move.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10206,5.0,cant go wrong,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10207,5.0,Easy!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10208,4.0,he loved it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10209,5.0,I gave this to my 5 1/2 year old grandson to buy games for his tablet.  He was totally stoked to have his own card...kept saying &#34;I can't believe I have my own Amazon card!&#34;  Totally worth it!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1021,5.0,Perfect gift every time; even for Kindle owners. Strange how these arrive 24 hours after purchase. Amazon must have remote facilities near every major metro area!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10210,5.0,Convenient.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10211,5.0,This is a definite perk from Amazon to deliver a cute gift card so quickly to a recipient who can get whatever they want!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10212,3.0,Easy to order easy to use...<br />Update ** changing my review. The light burned out after just a month if limited use.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10213,5.0,Perfect no hassle or planning gift. Amazon has everything one needs. Fast delivery and enclosed in a nicely designed box.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10214,5.0,"Like having money in my account, makes it easy to purchase",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10215,5.0,👍,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10216,5.0,Great quick gift idea.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10217,5.0,I purchased these for a couple of my Grandchildren. I am sure they will love it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10218,2.0,I filled out a gift card for this order and they never received it. So they had to waste their time trying to figure out where is came from<br />I am disappointment,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10219,5.0,"The gift card came earlier than expected and looks more substantial in the box it comes with. I like to give my friends or coworkers  gift cards for Amazon because you can find almost anything, and you can get more for your money in my opinion",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1022,5.0,Great,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10220,5.0,Giftable,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10221,5.0,When you can not see your granddaughter on her birthday this is the perfect way to say Happy birthday,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10222,4.0,A gift for a friend arrived safely.  Thanks!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10223,5.0,"It's a gift card, the code worked, what more do you want?",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10224,5.0,What can I say? They gave me bonus money for refilling my card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10225,5.0,Was a gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10226,5.0,For an Amazon shopper. Can easily add the gift card number to account and use at anytime without having to fine the card again. Easy shopping with it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10227,5.0,"The gift card is always great, but this floral box it came in, my mother loved. Very well crafted.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10228,5.0,"Really? - review a gift card? Alright ... I'll bite. Soooo, it's like money. You find something you want, add it to your cart, put the numbers on the gift card in ... AND IT PAYS FOR IT! That says five stars to me.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10229,5.0,"I bought this $50 Card for father's day. I apologize, the card didn't have hidden fees. He didn't realize, he bought a warranty and that warranty completes the total amount of 50$. I helped the person figured out. It is an excellent  gift card",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1023,5.0,Card worked just fine!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10230,3.0,"I'm sorry, even if none of my nieces or nephews cared, I thought this was the most adorable gift card packaging ever.<br /><br />That said, it could have been made better by just having it be an ACTUAL BOX.  Why the hell did it have a window on the bottom?  It required me to wrap it.  If it had been just a box, I could have just put a bow and a tag on it and felt clever.  Instead, I had to put it inside other packaging so they wouldn't guess what it was.  Pretty lame.<br />In fact, in hindsight, I'm lowering my rating.  If this was a plain cardboard box, I'd give it 5 stars, but for what it is, 3.5 stars.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10231,5.0,"Nobody noticed the ornament, they just throw it out like any other box.<br />That was depressing.<br />So, just buy the other box.  But, not a bad thing to be able to pick out the ornament after the fact and use it for other things.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10232,5.0,Ended up using for the included card as well as a surprise bonus card!  Worked great.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10233,4.0,"I gave this to my wife as stocking stuffer for Christmas, and it was one of her favorite gifts.  A good $200 spent. It was a perfect fit!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10234,5.0,I gave these to all my high school and college kids.  Very convenient,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10235,5.0,It was so easy to order the gift card. I was late and ordered on December 23. It was delivered on the 24th with no need to go out to shop. Is it any wonder I was most pleased with the experience?,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10236,5.0,Glad I got this for a friend's gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10237,5.0,Good five bucks rebate,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10238,5.0,Gift for my adopted veteran.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10239,5.0,Amazon gift card works well for people you no longer know what to give then: you can get almost anything on amazon.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1024,5.0,All cards worked without issue!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10240,5.0,Purchased these for my 90 year old mother to give as gifts to various caregivers.  She liked giving them and they enjoyed receiving them very much.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10241,5.0,"Sent to my brother for a Christmas gift. Cute packaging, and everyone loves gift cards. What else can I say?",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10242,5.0,"Great product, fast delivery",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10243,5.0,"Great product, fast delivery",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10244,5.0,I like the fact that I can easily reload my card; makes purchases easier because the money is there.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10245,5.0,"Recipient was happy with gift; I researched their town and found one of the better rated restaurants was Legal Sea Foods, so this was a nice option to give as a gift.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10246,5.0,cute and got here right on time. Perfect for people you don't know what to get.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10247,5.0,It was easily accessible,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10248,5.0,brought it for later use when dining out,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10249,5.0,Amazon typically runs promotions around holidays where you can top up your Amazon Card balance and receive some amount of bonus credit. If you shop frequently at Amazon this is basically free money.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1025,5.0,"Bought as a Christmas present, came as pictured!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10250,5.0,Cute way to give a gift card!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10251,5.0,a advertised,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10252,5.0,"good as advertised, no issues",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10253,5.0,LOVE IT.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10254,5.0,Got it for my brother. He uses the tin can it came in as an ashtray in the shop. Win win.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10255,5.0,What else could someone ask for?,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10256,5.0,"Pops loved it, went to the local Cabelas store and got himself a new fishing reel.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10257,5.0,"Kids are very difficult to buy holiday gifts for. We have purchased amazon gift cards, which also had options<br />with the picture on the card. Easy for us, kids and adults, also - the very perfect gift!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10258,2.0,cheap,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10259,5.0,Worked as expected.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1026,5.0,An Amazon gift card never disappoints! The tin was cute!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10260,5.0,Worked,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10261,5.0,Nice container,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10262,5.0,Gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10263,5.0,It's a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10264,5.0,It's a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10265,5.0,Very attractive box.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10266,5.0,Grandson happy to get gift card and the card visual was nice.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10267,5.0,Very cute gift card box with 3-d effect.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10268,5.0,It was such a cute box for the gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10269,5.0,Gift card from Amazon!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1027,5.0,Love the little black box. Elegant. And who doesn't love an Amazon gift card for a present?!?,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10270,5.0,I'm in charge of doing my dad's holiday shopping. And a few people on my list are hard to shop for.  BUT they love Amazon because who doesn't right? I loved these snowflake tins that the gift cards came in.  The holiday tin boxes really do make it feel like it's fun to open a gift card.  I personally enjoy seeing all the different kinds and it's always fun when a family member tries to match the card to my nerd interests.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10271,1.0,Description stated in Snowflake Tin. It was not. Very disappointed.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10272,5.0,Perfect as a gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10273,5.0,Looks very nice,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10274,5.0,Good gifts,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10275,5.0,"If you find someone that doesn't like their gift card, I'd be happy to take it!! """"I love amazon gift cards""""",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_10276,5.0,"It's a gift card, what can ya say? Who doesn't like them!!<br />If anyone doesn't want theirs, I'd be happy to take it......",,,0,0,0,0,0,0,0,0,0,,pending,,
