id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes
101468,1,"When I first got Amazon I loved it! When I needed assistance assistance was available. Now I’m having a hell of a time finding where to even contact someone. Let alone edit my recent transactions. This is downright infuriating. The fact I am even writing this speaks volumes. Please Amazon, either fix your “fixes” or go back to original. Because, the people don’t want to ditch you for something else. But if it’s easier to just go to the store than get online then that’s exactly what’ll happen. Fix it?!? Thank you in advance.",when i first got amazon i loved it when i needed assistance assistance was available now i m having a hell of a time finding where to even contact someone let alone edit my recent transactions this is downright infuriating the fact i am even writing this speaks volumes please amazon either fix your fixes or go back to original because the people don t want to ditch you for something else but if it s easier to just go to the store than get online then that s exactly what ll happen fix it thank you in advance,other,,,,,,,,,,
101472,5,Such a cute little gift card tin amazon sent this in for free. We bought it for my grandma and she loved it. Amazon did all my holiday wrapping for me and made it cute and made my life easy.,such a cute little gift card tin amazon sent this in for free we bought it for my grandma and she loved it amazon did all my holiday wrapping for me and made it cute and made my life easy,other,,,,,,,,,,
101479,5,Easy and Convinient...,easy and convinient,other,,,,,,,,,,
10148,5,gift,gift,other,,,,,,,,,,
101482,5,"I’d hoped to find an e-gift card, but was unsuccessful.<br />This gift card was PERFECT!<br />The recipient was so excited to receive this gift card from me.",i d hoped to find an e gift card but was unsuccessful br this gift card was perfect br the recipient was so excited to receive this gift card from me,other,,,,,,,,,,
101491,5,How does one review a gift card? These gift cards do exactly what they are meant to do.,how does one review a gift card these gift cards do exactly what they are meant to do,other,,,,,,,,,,
10150,5,"Haha, this is funny that I get to review my Amazon Gift Card.  So this is my re-loadable gift card for all my Amazon purchases.  I don't know about anyone else but I hate all the little charges that come up on my account for Amazon.  It is nice that they don't charge till it ships but each product coming out one by one by one!  Sometimes it is confusing, because I remember the full purchase of everything in my order and not the individual prices.  So I have to go back and look and see,  I have to be sure someone didn't get a hold of my card again, it has happened in the past!<br /><br />So here is a solution I found.  Just put one charge on my card for a gift card.  It gets loaded right to my account and I can reload it when I need to.  So no more little charges here and there adding up on my statement.  Easy.  So if that part of shopping with Amazon annoys you like it did me, here is a solution that will keep you shopping happy.  I am just surprised that it is on my list of items to review!!!  It tickles me to see it here, but hey maybe this will help someone else. :)",haha this is funny that i get to review my amazon gift card so this is my re loadable gift card for all my amazon purchases i don t NOT_know NOT_about NOT_anyone else but i hate all the little charges that come up on my account for amazon it is nice that they don t NOT_charge NOT_till NOT_it ships but each product coming out one by one by one sometimes it is confusing because i remember the full purchase of everything in my order and not NOT_the NOT_individual NOT_prices so i have to go back and look and see i have to be sure someone didn t NOT_get NOT_a NOT_hold of my card again it has happened in the past br br so here is a solution i found just put one charge on my card for a gift card it gets loaded right to my account and i can reload it when i need to so no NOT_more NOT_little NOT_charges here and there adding up on my statement easy so if that part of shopping with amazon annoys you like it did me here is a solution that will keep you shopping happy i am just surprised that it is on my list of items to review it tickles me to see it here but hey maybe this will help someone else,usability,,,,,,,,,,
101513,5,Great,great,other,,,,,,,,,,
101518,5,"Perfect birthday present, as always.  &#60;3  Thanks amazon!<br />The tin is adorable!",perfect birthday present as always 60 3 thanks amazon br the tin is adorable,other,,,,,,,,,,
101519,5,This was a gift. The recipient was grateful.,this was a gift the recipient was grateful,other,,,,,,,,,,
101524,5,good deal,good deal,other,,,,,,,,,,
101543,5,"This was a great gift idea for a graduate .  I had to call to make sure my niece received the card because for some reason my congratulatory note was not delivered with the card, therefore she had no idea who it was from.  Not happy about that at all.",this was a great gift idea for a graduate i had to call to make sure my niece received the card because for some reason my congratulatory note was not NOT_delivered NOT_with NOT_the card therefore she had no NOT_idea NOT_who NOT_it was from not NOT_happy NOT_about NOT_that at all,other,,,,,,,,,,
101563,5,Easy to load,easy to load,other,,,,,,,,,,
101565,5,Is what it is,is what it is,other,,,,,,,,,,
101566,5,nice deal,nice deal,other,,,,,,,,,,
101567,5,"Yea, its a gift card",yea its a gift card,other,,,,,,,,,,
101575,5,El mejor regalo,el mejor regalo,other,,,,,,,,,,
101577,5,Perfect!,perfect,other,,,,,,,,,,
101582,5,Very pleased,very pleased,other,,,,,,,,,,
101590,5,Great!!!,great,other,,,,,,,,,,
101594,1,I bought this card for my sons graduation. It arrived late and I tried to cancel it. Can not get to someone tp do so. Very poor customer service.,i bought this card for my sons graduation it arrived late and i tried to cancel it can not NOT_get NOT_to NOT_someone tp do so very poor customer service,delivery_shipping|customer_service,,,,,,,,,,
101597,1,"Gift card doesn't work, been trying for a year and a half and it's never worked",gift card doesn t work been trying for a year and a half and it s never NOT_worked,other,,,,,,,,,,
10160,5,Can't go wrong with a gift card,can t NOT_go NOT_wrong NOT_with a gift card,other,,,,,,,,,,
10162,5,Cute case for card,cute case for card,other,,,,,,,,,,
101623,5,All ok,all ok,other,,,,,,,,,,
101626,5,"Where else would you want to go....MGM, Vegas",where else would you want to go mgm vegas,other,,,,,,,,,,
101627,5,Easy to use and got bonus.,easy to use and got bonus,other,,,,,,,,,,
101632,5,When i dd this but ok good,when i dd this but ok good,other,,,,,,,,,,
101634,5,Versatile gift -- for anyone!,versatile gift for anyone,other,,,,,,,,,,
101636,5,Great to have for gifts,great to have for gifts,other,,,,,,,,,,
101637,5,It meet my expectations at all time never had a problem.,it meet my expectations at all time never NOT_had NOT_a NOT_problem,other,,,,,,,,,,
10164,3,i can buy two or three thousand dollar product without my card number having t be put in.  but if i want to add one hundred dollars to my account i have to put in my card number.  don't make sense to me.,i can buy two or three thousand dollar product without my card number having t be put in but if i want to add one hundred dollars to my account i have to put in my card number don t NOT_make NOT_sense NOT_to me,other,,,,,,,,,,
101641,5,Just great. Easy to access...will order more!,just great easy to access will order more,other,,,,,,,,,,
101642,5,Love adding credit on my account to place orders,love adding credit on my account to place orders,other,,,,,,,,,,
101643,5,Very easy to use.,very easy to use,other,,,,,,,,,,
101646,4,Packaging,packaging,other,,,,,,,,,,
101650,5,Nice gift,nice gift,other,,,,,,,,,,
101653,5,"I wish they would come with prettier packaging. Amazon’s packaging for their gift cards are beautiful. I mean, I can buy a box for it, but amazon gift cards come with your purchase and they’re beautiful.",i wish they would come with prettier packaging amazon s packaging for their gift cards are beautiful i mean i can buy a box for it but amazon gift cards come with your purchase and they re beautiful,other,,,,,,,,,,
101662,5,"You can pay for any show with it, so you might end up spending less than if buying with Ticketmaster",you can pay for any show with it so you might end up spending less than if buying with ticketmaster,other,,,,,,,,,,
101664,4,reloadable,reloadable,other,,,,,,,,,,
101667,5,Super cool to get a surprise gift for sharing an experience about an awesome product delivered by a great company.,super cool to get a surprise gift for sharing an experience about an awesome product delivered by a great company,other,,,,,,,,,,
101672,5,Loved it!,loved it,other,,,,,,,,,,
101676,5,Quality of packaging was nicer than the gift cards available in stores.,quality of packaging was nicer than the gift cards available in stores,other,,,,,,,,,,
101685,5,THAT A PHOTO WAS TAKEN AT TIME OF DELIVERY. AND SENT TO ME.,that a photo was taken at time of delivery and sent to me,delivery_shipping,,,,,,,,,,
10169,5,I got $5.00 for reloading a minimum of $100.<br />Can't go wrong with that offer.,i got 5 00 for reloading a minimum of 100 br can t NOT_go NOT_wrong NOT_with that offer,other,,,,,,,,,,
101691,5,I got this for my neighbor for helping me. He was dressed in a black suit. He was so impressed with it that he wanted to wear the ribbon on his suit. It looks much better than pictured. Very nice gift card.,i got this for my neighbor for helping me he was dressed in a black suit he was so impressed with it that he wanted to wear the ribbon on his suit it looks much better than pictured very nice gift card,other,,,,,,,,,,
101702,5,"Woo! gift cards, for when a single retailer on Amazon doesnt want to accept your debit card for some unfathomable reason, but the other 10 items you purchased went through without a hitch.",woo gift cards for when a single retailer on amazon doesnt want to accept your debit card for some unfathomable reason but the other 10 items you purchased went through without a hitch,other,,,,,,,,,,
101703,1,Don’t buy this card unless you put $80-$130 to spend on a massage.,don t buy this card unless you put 80 130 to spend on a massage,other,,,,,,,,,,
10171,5,Best coffee ever,best coffee ever,other,,,,,,,,,,
101711,1,"Complete garbage. I ordered 4 of these little gift bags and the bags are a complete waste of time. Here are the issues I have with them.<br />1. The sticker with the barcode on them gets ripped in order to open the small plastic wrapping they come in. So you have to do some digging to find out which is which if you ordered more than one as I did.<br />2. It’s very difficult to unfold the bags and it almost tears the paper trying to get them fully open.<br />3. The small Velcro circle that keeps the “bag” closed clings harder to the other flap of Velcro than it does the adhesive it’s supposed to be anchored with. So when you open the bag you can’t reseal it and you’re left with a sticky circle where half of the Velcro closure should be.<br />4. As you can see from the photo provided, the “handle” comes off with very little effort. Mine popped off while wrestling with the bag to open up.<br />5. There is no denomination printed on the gift card itself.<br />I bought 4 gift bags with different amounts and aside from reviewing my purchase online, I have no way to know which one is which.<br /><br />I ended up removing the cards and putting them in my own bags to deliver the gift cards.<br /><br />So for all of the above reasons I would not recommend these gift bags and wish I had stuck with the reindeer or snowflake gift card this year.<br />Thanks for playing the part of the grinch this year Amazon. Too bad your ubiquitous nature makes consumers of us all.",complete garbage i ordered 4 of these little gift bags and the bags are a complete waste of time here are the issues i have with them br 1 the sticker with the barcode on them gets ripped in order to open the small plastic wrapping they come in so you have to do some digging to find out which is which if you ordered more than one as i did br 2 it s very difficult to unfold the bags and it almost tears the paper trying to get them fully open br 3 the small velcro circle that keeps the bag closed clings harder to the other flap of velcro than it does the adhesive it s supposed to be anchored with so when you open the bag you can t reseal it and you re left with a sticky circle where half of the velcro closure should be br 4 as you can see from the photo provided the handle comes off with very little effort mine popped off while wrestling with the bag to open up br 5 there is no NOT_denomination NOT_printed NOT_on the gift card itself br i bought 4 gift bags with different amounts and aside from reviewing my purchase online i have no NOT_way NOT_to NOT_know which one is which br br i ended up removing the cards and putting them in my own bags to deliver the gift cards br br so for all of the above reasons i would not NOT_recommend NOT_these NOT_gift bags and wish i had stuck with the reindeer or snowflake gift card this year br thanks for playing the part of the grinch this year amazon too bad your ubiquitous nature makes consumers of us all,usability,,,,,,,,,,
